"","p1","p2","alpha","xi","n","rd","seed","logbf","pm_alpha","pm_xi","chisq_stat","chisq_pvalue"
"16381",2,2,0.166666666666667,0.333333333333333,10,10,68,0.293708605526763,0.0898740403579507,0.216900657819052,12.05,0.0169832997607356
"16382",1,2,0.0833333333333333,0.333333333333333,10,100,79,3.25346691884516,0.0762273414494885,0.389212087597158,2,0.57240670447088
"16383",1,1,0.166666666666667,0.166666666666667,10,100,52,1.73650256463799,0.107659696498978,0.337054523814374,Inf,0
"16384",0,2,0.0833333333333333,0,1000,100,8,12.991046383846,0.129886254681364,0.042906394352279,Inf,0
"16385",0,2,0,0.166666666666667,1000,100,61,14.5470035271278,0.0833459467371663,0.215977808694132,Inf,0
"16386",1,1,0.166666666666667,0.166666666666667,1000,100,69,4.87794285982454,0.144579210281254,0.335437173409221,Inf,0
"16387",1,1,0,0.166666666666667,1000,10,8,11.6572864196448,0.0262312630362766,0.342204434448188,Inf,0
"16388",1,1,0.0833333333333333,0.166666666666667,10,10,62,2.10934222264131,0.0839872773304198,0.332199605761803,Inf,0
"16389",1,2,0,0.166666666666667,10,100,60,2.44122318190045,0.0809089983739872,0.306163810731418,2,0.572406704470879
"16390",1,2,0.0833333333333333,0.333333333333333,100,10,99,5.00157814694853,0.0896834413172247,0.298200869774534,Inf,0
"16391",1,1,0.166666666666667,0.166666666666667,1000,10,5,9.93931377020317,0.143517299340225,0.336278360944832,Inf,0
"16392",2,2,0.0833333333333333,0.166666666666667,1000,10,11,6.10667344682133,0.0847506244389159,0.149984208113413,161.0585,8.667713351277e-34
"16393",0,2,0.166666666666667,0,100,10,86,6.94456893858964,0.0904489083108015,0.173949400160328,Inf,0
"16394",2,2,0.166666666666667,0,100,100,96,3.92870334714598,0.0992200807372066,0.10672202522381,28.12,1.17935501000058e-05
"16395",2,2,0.166666666666667,0.333333333333333,100,10,71,4.69268192058556,0.0898254159133737,0.172257407684779,19.345,0.000672284018367989
"16396",0,2,0,0,1000,100,77,14.6142361310472,0.0871594731803001,0.104457840746925,Inf,0
"16397",2,2,0.0833333333333333,0.333333333333333,10,10,94,1.64187316065775,0.0827787931512099,0.304986435585033,3.5,0.477878344488725
"16398",1,1,0,0.333333333333333,1000,10,39,11.3175872863951,0.0419024991394521,0.333621165998514,Inf,0
"16399",0,2,0.166666666666667,0.333333333333333,100,10,3,7.06172310533722,0.0902257214699465,0.16859919492332,Inf,0
"16400",0,2,0,0,1000,10,65,12.3309160639744,0.0970426271343156,0.0913550138163025,Inf,0
"16401",2,2,0,0.333333333333333,1000,100,36,8.98006094973152,0.0803015662212558,0.464223492575052,2.782,0.59494381199124
"16402",1,1,0,0.166666666666667,100,10,17,3.88624171343778,0.0453863557238958,0.34066448323349,Inf,0
"16403",2,2,0.0833333333333333,0.333333333333333,1000,10,20,8.23838708099993,0.0782427597878986,0.348904084536231,61.0059999999999,1.78265512348986e-12
"16404",0,1,0.166666666666667,0,10,100,79,5.14232759378056,0.0808869480240072,0.333292247869947,0.4,0.527089256865538
"16405",1,2,0.166666666666667,0.166666666666667,1000,10,50,8.09385668180721,0.128079685800898,0.101825707313602,Inf,0
"16406",2,2,0.166666666666667,0.333333333333333,10,100,58,1.04549493995948,0.0915578608284411,0.200130632172314,5.65,0.226855612372603
"16407",0,2,0.0833333333333333,0,10,100,38,3.64808184710714,0.0904343498575692,0.198041993991759,3.2,0.201896517994656
"16408",1,1,0.166666666666667,0.166666666666667,10,10,18,2.79124211684254,0.0823060651297169,0.332722304112301,Inf,0
"16409",1,1,0,0.333333333333333,100,100,61,8.4841116514487,0.0527596021410668,0.328018692377948,Inf,0
"16410",0,1,0.166666666666667,0.333333333333333,10,100,91,-0.843202956851322,0.118312372268606,0.32833852464144,Inf,0
"16411",1,1,0,0.166666666666667,10,10,92,2.97235658854929,0.0795755976995659,0.33436924534041,1.8,0.406569659740599
"16412",0,2,0,0,10,10,67,3.08559529719658,0.0831927954103688,0.342763327665916,8,0.0183156388887342
"16413",0,1,0.0833333333333333,0,100,10,9,8.57286277256455,0.108493148870698,0.335509509588366,Inf,0
"16414",0,2,0,0.166666666666667,1000,10,56,8.38636057648841,0.082546360041525,0.304567904840266,Inf,0
"16415",1,1,0.166666666666667,0.166666666666667,1000,100,32,11.4783827807082,0.145787934700758,0.333207129649646,Inf,0
"16416",0,2,0.166666666666667,0.333333333333333,10,100,36,3.47795974215465,0.0915871645687443,0.191100425365208,3.2,0.201896517994656
"16417",1,1,0.0833333333333333,0.333333333333333,10,10,1,2.96387793078699,0.0839794338170248,0.334411496534787,Inf,0
"16418",1,2,0.0833333333333333,0.333333333333333,1000,100,38,9.37716610514144,0.115635043827185,0.400980883276263,Inf,0
"16419",1,1,0,0,10,10,68,2.31105036841696,0.0888922456976246,0.340048236404568,Inf,0
"16420",1,2,0.166666666666667,0.333333333333333,100,10,10,4.12900240170541,0.0865395728769,0.300214440683444,Inf,0
"16421",0,1,0.166666666666667,0.166666666666667,10,100,20,5.20372408150111,0.0808628855848497,0.341704376048928,0.4,0.527089256865538
"16422",1,1,0.0833333333333333,0.166666666666667,1000,10,14,10.9802140981938,0.079506666899354,0.332536932387651,Inf,0
"16423",1,2,0,0,10,100,41,1.21103238845468,0.0947126184041018,0.197122594906673,8.71999999999999,0.0332548573878718
"16424",1,1,0.0833333333333333,0.166666666666667,100,10,58,5.58096136075767,0.113490324999567,0.336354060965357,Inf,0
"16425",1,2,0.166666666666667,0.166666666666667,100,10,34,4.70868153893554,0.0867265388999582,0.401928545273826,Inf,0
"16426",1,2,0,0.166666666666667,1000,10,88,8.93706815225732,0.0476182100777724,0.17648117850558,Inf,0
"16427",0,1,0.0833333333333333,0.333333333333333,100,10,47,8.584632557102,0.102645753741212,0.335889363433194,Inf,0
"16428",0,1,0.166666666666667,0.166666666666667,1000,10,58,10.5142530124072,0.147926882222031,0.333851376903055,Inf,0
"16429",1,2,0.0833333333333333,0,10,100,100,2.69343955325882,0.0892969768032401,0.257705637974617,2,0.57240670447088
"16430",1,2,0.166666666666667,0.166666666666667,10,10,4,-0.341554072958559,0.0894014028589814,0.244190547217771,14,0.00290515277426744
"16431",2,2,0.166666666666667,0.333333333333333,10,10,21,1.73192225814299,0.0827921333449316,0.325745682972005,3.05,0.549493168584713
"16432",1,1,0,0.333333333333333,1000,100,16,13.2103552262602,0.0095979983695792,0.332191354456291,Inf,0
"16433",1,1,0.166666666666667,0.166666666666667,10,10,97,1.83936808582423,0.0936258284509829,0.335002377770802,Inf,0
"16434",0,1,0.0833333333333333,0.333333333333333,10,10,15,4.27112670422542,0.0828694500552276,0.333023592815835,Inf,0
"16435",1,1,0.166666666666667,0,100,100,61,5.79566198538367,0.135681494669403,0.335497869850969,Inf,0
"16436",2,2,0.0833333333333333,0,10,10,76,-0.15579566729723,0.0899628423584424,0.22844689057087,15.65,0.00352663402413021
"16437",0,2,0,0.333333333333333,1000,10,16,9.9638863540581,0.0774590387120968,0.458207332112385,Inf,0
"16438",0,1,0,0.166666666666667,100,100,1,10.4641400890352,0.0583399752123083,0.326252754483284,Inf,0
"16439",0,2,0.0833333333333333,0,1000,10,2,13.0259337165392,0.0879937537481629,0.11571652683903,Inf,0
"16440",1,2,0.0833333333333333,0.333333333333333,1000,10,54,7.07138110528558,0.117686172788306,0.37637218335855,Inf,0
"16441",0,2,0.166666666666667,0,1000,100,29,10.2300265377321,0.146815793554925,0.0233466136408949,Inf,0
"16442",0,1,0,0.333333333333333,10,100,65,5.27266003876465,0.0769229523074431,0.331055485883633,3.15544362088405e-31,1
"16443",1,2,0.166666666666667,0.333333333333333,100,10,2,5.33805873005568,0.0894116559338473,0.265798613642543,Inf,0
"16444",1,2,0,0,10,10,96,1.78765362077122,0.0836722951582495,0.291974424590024,13.52,0.0036369645458099
"16445",1,2,0.166666666666667,0.166666666666667,100,100,80,3.63160528633961,0.114181242116302,0.109643025846563,Inf,0
"16446",1,1,0.166666666666667,0,100,10,80,6.36486274783317,0.102760071144049,0.332259457959933,Inf,0
"16447",0,2,0.0833333333333333,0.333333333333333,10,10,93,3.29237964780842,0.0840817459998087,0.309746772229891,1.55,0.460703780998966
"16448",1,2,0.166666666666667,0.166666666666667,100,10,7,0.712439815637111,0.115892611393497,0.162250147601521,Inf,0
"16449",0,1,0,0,10,10,54,3.45973113805683,0.0740581294326623,0.332104077888194,Inf,0
"16450",2,2,0.166666666666667,0,100,100,11,4.07756432834617,0.106161108511781,0.0861899231940542,30.1,4.67028177696441e-06
"16451",1,2,0.166666666666667,0,1000,100,29,4.42579338022642,0.140684002166071,0.0435032614651465,Inf,0
"16452",1,1,0,0.333333333333333,100,100,72,8.69635406900898,0.0501050161128406,0.337674970552284,Inf,0
"16453",1,2,0.0833333333333333,0.333333333333333,10,10,9,1.2132469468439,0.0916256510098417,0.252139088622274,3.92,0.270233270985541
"16454",2,2,0.166666666666667,0,1000,10,58,1.6374695416871,0.150318324279956,0.0184673983759647,504.8725,5.91831840580723e-108
"16455",2,2,0,0.166666666666667,100,100,82,2.59747534785657,0.0826182270693999,0.289625608219194,9.12499999999999,0.0580498965741833
"16456",2,2,0,0.166666666666667,1000,100,59,5.85313360766031,0.0803791818399177,0.249889752725771,62.8644999999999,7.24643415394971e-13
"16457",0,2,0.166666666666667,0.333333333333333,10,100,66,3.29171958404765,0.0873476557764746,0.237038434143536,3.95,0.138761312242955
"16458",2,2,0,0.166666666666667,10,100,49,1.92759234495334,0.0917756723852909,0.204927217364732,4,0.406005849709838
"16459",0,1,0.166666666666667,0.333333333333333,100,10,56,8.30269268919125,0.0654036750413277,0.333918019447375,Inf,0
"16460",1,2,0,0,1000,10,69,9.38280828764618,0.0438866633519938,0.145197443490855,Inf,0
"16461",0,1,0.166666666666667,0.333333333333333,10,100,20,5.20372408150111,0.0808628855848497,0.341704376048928,0.4,0.527089256865538
"16462",1,1,0.0833333333333333,0,100,10,66,7.87601487030057,0.0786362693643588,0.333569020245706,Inf,0
"16463",0,1,0,0,1000,10,39,15.9274573915548,0.0225187557690986,0.337838143133095,Inf,0
"16464",0,2,0.166666666666667,0.166666666666667,100,10,94,7.20990706563933,0.0900508652877579,0.164109457511056,Inf,0
"16465",2,2,0,0.333333333333333,10,100,1,0.939677506473586,0.0898417610645762,0.217933223911357,11.2,0.0244059005287874
"16466",1,1,0.166666666666667,0.333333333333333,10,100,43,3.80770351245621,0.0798648868038251,0.33482008733981,1.2,0.548811636094026
"16467",0,2,0.166666666666667,0,1000,100,56,13.842572993929,0.11592647417683,0.0614506511561036,Inf,0
"16468",1,2,0.0833333333333333,0,10,10,43,2.56304274513727,0.078171276908875,0.398196096420172,2.96,0.397833594656797
"16469",1,2,0,0,1000,10,38,6.86478050708411,0.0584476549802275,0.102214207225614,Inf,0
"16470",1,2,0.166666666666667,0.166666666666667,10,100,39,0.517437984274871,0.0944789764305283,0.202499876222312,13.52,0.00363696454580989
"16471",2,2,0,0.166666666666667,10,10,80,-0.713909074261796,0.0940891925428731,0.166800225450221,14.65,0.00548500669785527
"16472",0,1,0.0833333333333333,0,1000,100,26,16.5008629243184,0.0705257764978695,0.336393725255099,Inf,0
"16473",1,2,0,0.166666666666667,10,100,5,2.0933365864993,0.0754007830364121,0.364044221522254,3.92,0.27023327098554
"16474",0,1,0,0.333333333333333,1000,10,4,15.3922591870207,0.0407801101811067,0.324836927902665,Inf,0
"16475",0,2,0,0.333333333333333,100,10,4,8.27236416732515,0.0874964943305197,0.189960389651779,Inf,0
"16476",1,1,0.166666666666667,0.166666666666667,100,10,46,5.5377838921934,0.101852594675392,0.337227642450345,Inf,0
"16477",2,2,0.166666666666667,0.166666666666667,100,10,66,2.48725277187867,0.0934682081605375,0.150403817028267,26.71,2.27509947914419e-05
"16478",2,2,0.166666666666667,0.166666666666667,10,10,75,0.628214014251903,0.0870909441828482,0.269752948349525,7.6,0.107379704909595
"16479",2,2,0,0,10,100,93,1.29857301874849,0.0882881765424108,0.255288505774366,4.45,0.348517425097325
"16480",0,1,0.0833333333333333,0.333333333333333,1000,100,39,16.5776991803373,0.0557458007733361,0.337083485414736,Inf,0
"16481",0,2,0.0833333333333333,0.333333333333333,100,10,67,8.67086070270904,0.0789691811024703,0.369293668936434,Inf,0
"16482",0,2,0.166666666666667,0.166666666666667,100,10,97,7.03758161854211,0.0936096761138109,0.157003620386698,Inf,0
"16483",2,2,0.166666666666667,0,100,10,41,2.93524139593285,0.104645725732018,0.090404050245283,45.685,2.8640466558535e-09
"16484",1,2,0,0,10,10,22,2.75968643352806,0.0763865003073066,0.419818230625371,1.04,0.791574393075928
"16485",1,1,0.0833333333333333,0,1000,10,17,12.2064514637307,0.0388200334437071,0.33577053402999,Inf,0
"16486",2,2,0,0,100,10,72,0.245822074407528,0.104981930363199,0.0962275600748717,44.08,6.17493078024393e-09
"16487",1,2,0,0.333333333333333,1000,10,34,6.25407707633531,0.0586724758840269,0.541490830241558,Inf,0
"16488",2,2,0.166666666666667,0.166666666666667,100,10,81,4.55604400731289,0.0829385586785156,0.262430079129595,12.025,0.0171663238659937
"16489",1,2,0.166666666666667,0.333333333333333,10,10,83,2.38036724094176,0.0800343571104625,0.324681348752667,2.96,0.397833594656796
"16490",0,2,0.0833333333333333,0,100,10,12,7.3243636216815,0.0853153674584991,0.230611950572939,Inf,0
"16491",1,1,0.0833333333333333,0.166666666666667,100,10,48,7.56008243850701,0.0479141088498162,0.340297345039512,Inf,0
"16492",0,1,0.0833333333333333,0,100,100,99,11.0645058946747,0.0331969276871979,0.340424670318254,0.16,0.689156516779352
"16493",0,2,0.0833333333333333,0.166666666666667,100,100,60,8.68016495593753,0.080398224709995,0.282648676963188,Inf,0
"16494",0,2,0.166666666666667,0.333333333333333,100,10,63,7.13293985383825,0.0809721695296845,0.320867753456295,Inf,0
"16495",1,1,0.0833333333333333,0.166666666666667,10,100,90,3.83052994688233,0.0830746029474187,0.337096814673085,1.2,0.548811636094026
"16496",2,2,0.0833333333333333,0.166666666666667,1000,100,79,9.64057990145102,0.0853204726241327,0.142870679089854,102.298,3.18799425444667e-21
"16497",0,1,0.0833333333333333,0.166666666666667,100,100,88,6.92828079712461,0.0916393166737608,0.330593478973132,Inf,0
"16498",1,1,0.166666666666667,0.333333333333333,100,100,72,7.96682602154522,0.112611377505061,0.328759263349178,Inf,0
"16499",0,2,0.166666666666667,0.166666666666667,10,100,9,3.26696567772081,0.0902175737080575,0.183874265228272,4.4,0.110803158362334
"16500",0,2,0.166666666666667,0.333333333333333,100,10,33,7.86264577290254,0.0881238868110784,0.192276026982568,Inf,0
"16501",1,2,0.166666666666667,0.166666666666667,100,100,99,0.582753168542752,0.12942526373306,0.112553993721161,Inf,0
"16502",1,2,0,0,1000,100,27,9.01089117592892,0.0206254451997416,0.0885962635039619,55.1407999999999,6.40731753501924e-12
"16503",0,2,0,0.333333333333333,100,10,74,8.17523566951758,0.0747735587529813,0.540191414527183,Inf,0
"16504",0,1,0.166666666666667,0.166666666666667,10,100,66,4.96668577807189,0.0736557174962806,0.332979114489038,0.4,0.527089256865538
"16505",0,2,0.166666666666667,0,100,100,80,5.94924074101152,0.122305445753671,0.0548316960491701,Inf,0
"16506",1,2,0.0833333333333333,0.166666666666667,1000,10,21,8.57423901169568,0.118055863313695,0.144871766033471,Inf,0
"16507",2,2,0.0833333333333333,0.166666666666667,1000,100,74,8.81194386573225,0.0804432739723016,0.171742738561259,85.6159999999999,1.12272978733519e-17
"16508",0,2,0,0.166666666666667,1000,10,18,12.7609873163949,0.0817499952320496,0.295330222051774,Inf,0
"16509",2,2,0,0,10,10,35,1.55281177137476,0.0852747127802428,0.280580856366366,3.5,0.477878344488725
"16510",0,1,0.0833333333333333,0.166666666666667,10,100,47,2.77925103121801,0.112580318555491,0.336890603071231,Inf,0
"16511",0,1,0.0833333333333333,0.333333333333333,1000,10,12,14.2181291167797,0.0831925877674088,0.337042301542466,Inf,0
"16512",0,1,0.166666666666667,0.166666666666667,10,10,40,2.99127185625255,0.0904590473862682,0.328363280563858,Inf,0
"16513",1,1,0.166666666666667,0,100,100,9,7.40928510554079,0.122499079860431,0.337545549302193,Inf,0
"16514",1,2,0,0,10,10,4,-0.341554072958559,0.0894014028589814,0.244190547217771,14,0.00290515277426744
"16515",1,1,0.166666666666667,0.333333333333333,1000,10,85,8.91485536575578,0.146424075927669,0.328440708201567,Inf,0
"16516",0,2,0.0833333333333333,0.333333333333333,10,100,70,4.00167092983767,0.0867981455719977,0.255884946986145,1.55,0.460703780998966
"16517",2,2,0,0,100,10,29,2.41031497011215,0.0920470136081396,0.150524351067806,33.025,1.18048511644896e-06
"16518",1,2,0.0833333333333333,0.166666666666667,1000,100,78,10.4048489559582,0.101867711934775,0.14594217905218,Inf,0
"16519",1,2,0,0.333333333333333,1000,10,59,9.34984288031683,0.0694785151753721,0.530670179611683,Inf,0
"16520",2,2,0.0833333333333333,0,100,100,12,3.23489465790544,0.0967364773234071,0.10752238768393,28.345,1.06174103195256e-05
"16521",0,1,0,0.166666666666667,100,100,23,11.0312385613854,0.0313737794512348,0.332661258978794,Inf,0
"16522",2,2,0,0,1000,10,44,6.45933860976311,0.120876873414127,0.0529106716200131,300.655,7.82553663786656e-64
"16523",0,1,0.166666666666667,0,10,10,75,4.5131805788048,0.0796711970725124,0.337802340285939,Inf,0
"16524",1,2,0.166666666666667,0.333333333333333,100,10,66,4.00704753335643,0.100562021150525,0.133160178109089,Inf,0
"16525",0,2,0,0,10,100,20,3.96549324622333,0.0882896503196609,0.241609536875825,1.55,0.460703780998966
"16526",2,2,0,0,10,10,7,1.25819680681484,0.0860936848853305,0.293768963912589,4.4,0.354570106759469
"16527",0,1,0.0833333333333333,0.166666666666667,100,10,58,8.56395964980604,0.087467562337171,0.342994233955669,Inf,0
"16528",1,1,0,0.333333333333333,100,10,29,5.11582125316073,0.0493370525801108,0.336277304999943,Inf,0
"16529",1,2,0.0833333333333333,0.166666666666667,100,10,35,5.46446807676165,0.0815882599982148,0.173308898832601,27.152,5.47080872532688e-06
"16530",1,2,0.166666666666667,0.333333333333333,100,100,41,5.99844525252206,0.0678716139503967,0.262599033468176,4.304,0.230453591147587
"16531",1,2,0.0833333333333333,0.333333333333333,1000,10,13,7.64205296444288,0.0454637421219752,0.343907935673156,Inf,0
"16532",1,1,0.0833333333333333,0.166666666666667,100,100,90,8.15089911163341,0.115615970451863,0.323028660798399,Inf,0
"16533",0,2,0.166666666666667,0.333333333333333,10,100,21,4.20126416836549,0.0820011478906537,0.384240603068615,0.35,0.839457020769207
"16534",2,2,0.166666666666667,0,1000,10,12,4.9225838211787,0.14313768745888,0.0261581258232822,411.1405,1.08903680314184e-87
"16535",1,1,0.0833333333333333,0.166666666666667,1000,100,11,11.0744541060667,0.106124627174036,0.334058105424936,Inf,0
"16536",1,2,0.0833333333333333,0.333333333333333,10,100,13,3.39155711806092,0.0802449797862295,0.367577800868198,0.56,0.905525210355113
"16537",2,2,0,0.333333333333333,100,10,93,3.8752561629783,0.0803030993389232,0.361949934979373,5.06499999999999,0.280692879065596
"16538",0,1,0,0.333333333333333,1000,10,39,15.9274573915548,0.0225187557690986,0.337838143133095,Inf,0
"16539",1,1,0,0.166666666666667,100,10,97,7.65395288487895,0.0730909548105752,0.336663189148016,Inf,0
"16540",0,1,0.166666666666667,0,1000,100,6,16.028692527801,0.145793202047422,0.331169135516321,Inf,0
"16541",1,2,0.166666666666667,0.166666666666667,10,10,77,1.39623975486286,0.0871244221533892,0.29079226651545,2,0.57240670447088
"16542",2,2,0.166666666666667,0,100,10,92,0.886092544224425,0.10486155528356,0.0904813889328962,46.165,2.27561710962193e-09
"16543",0,1,0,0.166666666666667,1000,10,20,14.9760161968934,0.033454310240728,0.330208123845254,Inf,0
"16544",0,2,0.0833333333333333,0.333333333333333,100,100,47,7.78921049140297,0.0830374802432383,0.256144253599579,Inf,0
"16545",0,2,0.0833333333333333,0.166666666666667,100,100,58,9.38530889749887,0.0978895892259213,0.116458015534949,17.435,0.000163695919597078
"16546",0,2,0.166666666666667,0.166666666666667,10,100,57,3.94802442905152,0.0885555980808837,0.230591278367772,1.55,0.460703780998966
"16547",1,2,0.166666666666667,0,100,10,47,-2.44897526218901,0.13504756152827,0.105340251241762,Inf,0
"16548",0,2,0.166666666666667,0,1000,10,47,11.0967760644985,0.131795694831901,0.0393673706866943,Inf,0
"16549",2,2,0.166666666666667,0.166666666666667,100,100,97,5.47995059798217,0.0842131333141538,0.183218003151433,9.27999999999999,0.0544694146193132
"16550",1,1,0,0.333333333333333,100,10,94,7.55705950408978,0.0670347793282379,0.332081176367929,Inf,0
"16551",2,2,0,0,1000,10,75,7.63321178508158,0.0865675852115214,0.13921035905633,164.659,1.46403422051361e-34
"16552",2,2,0.0833333333333333,0.333333333333333,10,10,76,0.50495262020095,0.0832117439610506,0.33519789837763,8.05,0.0897637063704032
"16553",2,2,0.166666666666667,0.166666666666667,10,100,52,0.539102949914593,0.0903056906737299,0.194170570665715,13.85,0.00778950721132878
"16554",0,2,0,0,1000,10,2,13.2403285027688,0.0827320464216823,0.175966627028161,Inf,0
"16555",0,1,0.0833333333333333,0.166666666666667,100,10,90,4.71840036882227,0.111921576090189,0.332299140728286,Inf,0
"16556",1,2,0.0833333333333333,0.166666666666667,10,100,82,2.89263497700028,0.0856100070927999,0.30508783063453,0.56,0.905525210355113
"16557",0,2,0.166666666666667,0.333333333333333,100,10,45,7.97915731419087,0.0810709990582522,0.351773792862173,Inf,0
"16558",0,1,0,0.166666666666667,10,10,39,3.96030413141665,0.0862667427202486,0.339036227257076,Inf,0
"16559",1,1,0.0833333333333333,0.166666666666667,1000,100,62,12.7308214595087,0.0933280102556139,0.333794113105599,Inf,0
"16560",1,1,0.166666666666667,0.333333333333333,100,10,54,6.47532832095067,0.100616622967166,0.338653206116656,Inf,0
"16561",1,2,0,0.166666666666667,100,10,66,5.56007301695118,0.084382846510592,0.159521449896043,19.76,0.000190333368466474
"16562",1,2,0.0833333333333333,0,100,10,54,5.70784012670691,0.0913423221257115,0.190064277967083,Inf,0
"16563",1,1,0.166666666666667,0.166666666666667,1000,100,83,10.7618758655281,0.150520230944278,0.342147126975147,Inf,0
"16564",0,1,0.0833333333333333,0.166666666666667,10,100,96,4.74869938537453,0.0821116128288937,0.330503968012078,1.6,0.205903210732068
"16565",1,2,0.0833333333333333,0.166666666666667,10,10,12,2.2917491245768,0.0788143607797884,0.387812729705169,1.04,0.791574393075928
"16566",2,2,0.0833333333333333,0,1000,100,56,4.59020799412883,0.141388296536373,0.0281898752595006,316.246,3.38677695587945e-67
"16567",0,2,0,0.333333333333333,1000,100,62,14.7421547497383,0.0765952419772661,0.453733123489317,Inf,0
"16568",1,2,0.166666666666667,0.166666666666667,100,100,45,3.98906583050126,0.12438649706259,0.115505782192897,Inf,0
"16569",2,2,0.166666666666667,0,100,100,32,4.88351824416475,0.103320167768686,0.0862807203718001,29.425,6.4074868814553e-06
"16570",0,2,0.166666666666667,0,100,100,89,8.93602953342264,0.101416721756818,0.0956071724756871,Inf,0
"16571",0,2,0.166666666666667,0,100,10,85,7.08519411116063,0.0997514129032672,0.109404817963542,Inf,0
"16572",2,2,0.166666666666667,0,100,100,81,5.6765851008966,0.0877231251044334,0.158863173060021,10.765,0.0293359917374176
"16573",1,1,0.0833333333333333,0.333333333333333,100,10,68,5.70185991807756,0.110990940428418,0.332985159351205,Inf,0
"16574",1,2,0.0833333333333333,0.333333333333333,100,10,82,5.86854820927982,0.0802466104958905,0.293521858683944,Inf,0
"16575",0,2,0,0,100,10,1,6.42141916706458,0.0967524235531248,0.127892606904269,Inf,0
"16576",1,2,0,0.166666666666667,100,10,65,6.34986053494185,0.0663591402842093,0.341573890028876,7.99999999999999,0.0460117056892316
"16577",2,2,0.166666666666667,0,1000,10,40,4.76803419337875,0.141691075709136,0.0285516785388021,381.385,2.92351031862775e-81
"16578",2,2,0.0833333333333333,0.166666666666667,1000,10,40,7.65377767892778,0.0829665479718638,0.154182815342964,145.396,1.97294717277584e-30
"16579",0,1,0.166666666666667,0.333333333333333,10,10,62,4.37245098782844,0.0838169255583446,0.328503769927499,Inf,0
"16580",2,2,0.166666666666667,0,100,100,24,3.98790832202013,0.0990615603208699,0.1029800538667,28.21,1.13082932538451e-05
"16581",1,2,0.166666666666667,0,100,10,75,1.53885298286741,0.114496529381242,0.117378687308978,Inf,0
"16582",2,2,0,0.166666666666667,1000,100,8,9.02454376838978,0.0815688692711386,0.260122070030753,54.0664999999999,5.09661874454808e-11
"16583",1,2,0.0833333333333333,0,1000,100,24,7.68317997754275,0.0850924779650693,0.050912073378334,Inf,0
"16584",0,1,0.166666666666667,0.333333333333333,10,100,22,3.87207496580259,0.0873208173428278,0.336995573688476,3.6,0.0577795711235973
"16585",0,1,0.166666666666667,0,10,10,10,1.31684369549519,0.0955522145004524,0.330728087949144,Inf,0
"16586",0,1,0,0,100,100,88,6.65871089583163,0.0234309318205208,0.337800426947504,Inf,0
"16587",1,2,0,0.166666666666667,100,100,29,3.49243210544358,0.0811852807948892,0.298652397182478,19.952,0.000173675052405261
"16588",1,2,0.166666666666667,0.333333333333333,10,100,37,2.62212094847072,0.072891754055764,0.512816202299313,3.92,0.27023327098554
"16589",1,2,0,0.166666666666667,1000,100,55,10.2461414845075,0.0177771441530183,0.123459954830916,35.8159999999999,8.19006627603357e-08
"16590",1,2,0.0833333333333333,0,100,100,51,3.8523498181379,0.1301572839474,0.100935061227431,Inf,0
"16591",0,2,0.0833333333333333,0,10,100,66,3.29171958404765,0.0873476557764746,0.237038434143536,3.95,0.138761312242955
"16592",0,1,0,0,100,10,20,10.1802614752078,0.0740471049677529,0.332728774048837,Inf,0
"16593",1,1,0.166666666666667,0,10,10,8,2.96516471517663,0.0788815902728652,0.334236762525087,Inf,0
"16594",2,2,0.0833333333333333,0.333333333333333,100,100,54,5.49374034691164,0.0819896106326967,0.283450147584403,5.88499999999999,0.207902728491939
"16595",1,1,0.0833333333333333,0,100,100,27,8.32838850884758,0.0651813877158569,0.338519723959415,Inf,0
"16596",2,2,0.166666666666667,0.166666666666667,1000,100,87,9.18599814803019,0.0941662092028828,0.0868459109133551,157.576,4.8388698239442e-33
"16597",0,1,0,0,1000,100,26,16.4808608094518,0.00521427089759729,0.330623964569227,Inf,0
"16598",1,2,0.166666666666667,0.166666666666667,10,10,57,-0.121708818159881,0.0985856598801455,0.265630253022166,Inf,0
"16599",1,2,0.0833333333333333,0.333333333333333,1000,100,100,9.84431576337647,0.0768971698559455,0.325463649465382,Inf,0
"16600",2,2,0.0833333333333333,0,1000,100,43,7.333553066891,0.138691871153934,0.0326506994039762,285.895,1.19369582479082e-60
"16601",1,1,0,0.333333333333333,10,10,32,2.22537693663834,0.0792768106983597,0.335930442686897,Inf,0
"16602",0,1,0.0833333333333333,0,10,100,90,4.96441792594817,0.0729126198281284,0.324333597603764,0.4,0.527089256865538
"16603",0,1,0,0,10,100,10,4.91009972640961,0.0736023132759131,0.343768072123525,0.4,0.527089256865538
"16604",2,2,0.166666666666667,0,100,100,22,5.82814822089637,0.0865889078992333,0.19220933930035,8.94999999999999,0.062361466131711
"16605",2,2,0,0.166666666666667,10,100,29,2.40187552618693,0.0849668608773497,0.287446350255987,3.05,0.549493168584713
"16606",2,2,0.166666666666667,0.166666666666667,100,10,84,3.87852833649984,0.0876039590368013,0.178892893732875,15.01,0.00468052135717166
"16607",1,2,0.0833333333333333,0,1000,10,4,7.40648691518936,0.107975261055628,0.105995003074153,Inf,0
"16608",1,1,0,0.166666666666667,10,100,9,3.83439205316219,0.0840911561907293,0.331487706573879,1.2,0.548811636094026
"16609",1,1,0.166666666666667,0.166666666666667,10,100,77,2.22338987910158,0.103742708890769,0.33174140678239,Inf,0
